,clust,c_avg,c_std,c_max,d_avg,d_std
26250,29,7.7,1.00498756211,9,18.3,1.1
26251,31,7.2,1.93907194297,11,22.0,1.54919333848
26252,31,0.0,0.0,0,1.0,0.0
26253,29,3.5,0.80622577483,5,18.0,1.94935886896
26254,32,1.0,0.0,1,2.0,0.0
26255,29,0.0,0.0,0,1.0,0.0
26256,31,2.8,0.4,3,6.0,0.0
26257,33,0.0,0.0,0,2.0,0.0
26258,28,1.0,0.0,1,5.0,0.0
26259,32,0.0,0.0,0,6.0,0.0
26260,30,0.0,0.0,0,1.0,0.0
26261,35,2.0,0.0,2,9.2,0.979795897113
26262,30,6.8,1.4,10,20.3,4.4283179651
26263,30,0.0,0.0,0,1.0,0.0
26264,29,1.4,0.489897948557,2,7.0,0.0
26265,32,5.6,1.35646599663,7,26.8,1.46969384567
26266,34,0.0,0.0,0,1.0,0.0
26267,32,2.6,0.916515138991,4,7.3,0.458257569496
26268,34,2.0,0.0,2,6.7,0.458257569496
26269,33,1.0,0.0,1,2.0,0.0
26270,30,0.0,0.0,0,1.0,0.0
26271,29,0.0,0.0,0,3.0,0.0
26272,29,4.8,2.99332590942,12,16.7,5.72800139665
26273,28,1.6,0.489897948557,2,7.0,0.0
26274,29,1.4,0.489897948557,2,4.0,0.0
26275,30,5.5,0.5,6,11.0,0.774596669241
26276,30,5.1,2.62488094968,9,15.7,3.87427412556
26277,29,1.4,0.489897948557,2,6.0,0.0
26278,35,0.0,0.0,0,1.0,0.0
26279,29,1.6,0.489897948557,2,4.0,0.0
26280,30,2.5,0.5,3,6.2,0.6
26281,33,4.7,0.458257569496,5,7.7,0.458257569496
26282,34,1.0,0.0,1,6.0,0.0
26283,32,1.0,0.0,1,7.0,0.0
26284,29,0.0,0.0,0,13.0,0.0
26285,30,4.9,0.538516480713,6,7.2,0.979795897113
26286,29,4.4,1.2,5,7.2,0.4
26287,29,1.0,0.0,1,9.0,0.0
26288,30,0.0,0.0,0,2.0,0.0
26289,29,0.0,0.0,0,1.0,0.0
26290,33,3.4,0.8,5,13.7,0.458257569496
26291,29,4.0,0.0,4,18.9,3.53411940941
26292,32,2.6,0.916515138991,4,5.3,0.458257569496
26293,33,3.0,0.0,3,9.0,0.0
26294,34,8.8,4.72863616701,16,17.6,5.02394267483
26295,32,0.0,0.0,0,1.0,0.0
26296,29,2.5,0.80622577483,4,7.0,1.09544511501
26297,32,0.0,0.0,0,1.0,0.0
26298,31,12.6,3.44093010682,19,44.7,5.93380147966
26299,30,0.0,0.0,0,3.0,0.0
26300,34,2.9,0.943398113206,4,7.3,0.9
26301,31,1.6,0.8,3,7.8,0.979795897113
26302,32,1.0,0.0,1,2.0,0.0
26303,35,1.3,0.458257569496,2,7.7,0.458257569496
26304,33,0.0,0.0,0,1.0,0.0
26305,32,0.0,0.0,0,3.0,0.0
26306,29,0.0,0.0,0,1.0,0.0
26307,36,0.0,0.0,0,1.0,0.0
26308,28,2.0,0.0,2,7.0,0.0
26309,32,4.0,0.0,4,10.0,0.0
26310,32,2.0,0.0,2,5.8,0.4
26311,31,3.5,0.67082039325,4,15.7,2.23830292856
26312,30,3.3,0.458257569496,4,6.5,2.06155281281
26313,34,0.0,0.0,0,1.0,0.0
26314,30,4.0,0.0,4,8.0,0.0
26315,32,4.9,0.943398113206,6,14.1,1.44568322948
26316,34,9.8,2.31516738056,14,30.9,1.22065556157
26317,31,4.3,0.640312423743,5,20.6,1.2
26318,31,7.9,2.58650343128,13,35.9,6.09015599143
26319,28,0.0,0.0,0,2.0,0.0
26320,35,3.0,0.0,3,7.8,1.72046505341
26321,29,0.0,0.0,0,1.0,0.0
26322,32,0.0,0.0,0,1.0,0.0
26323,31,4.0,0.0,4,10.8,3.62767142944
26324,30,1.0,0.0,1,2.0,0.0
26325,33,7.9,1.37477270849,10,26.3,0.458257569496
26326,31,0.0,0.0,0,1.0,0.0
26327,31,7.6,0.8,8,18.8,1.24899959968
26328,31,2.6,0.489897948557,3,8.5,0.5
26329,38,0.0,0.0,0,1.0,0.0
26330,32,0.0,0.0,0,3.0,0.0
26331,34,4.0,2.44948974278,7,22.2,2.71293199325
26332,30,0.0,0.0,0,1.0,0.0
26333,29,7.7,2.2825424421,12,18.2,1.07703296143
26334,34,0.0,0.0,0,3.0,0.0
26335,29,2.0,0.0,2,3.0,0.0
26336,31,6.5,1.28452325787,8,19.7,1.48660687473
26337,30,1.0,0.0,1,2.0,0.0
26338,31,5.9,1.37477270849,8,11.0,2.56904651573
26339,31,0.0,0.0,0,1.0,0.0
26340,33,1.0,0.0,1,6.0,0.0
26341,31,0.0,0.0,0,1.0,0.0
26342,33,0.0,0.0,0,1.0,0.0
26343,35,5.1,1.3,8,26.3,1.48660687473
26344,31,1.0,0.0,1,10.0,0.0
26345,29,0.0,0.0,0,4.0,0.0
26346,29,3.0,0.0,3,8.0,0.0
26347,32,15.9,6.50307619516,25,31.7,12.6495059192
26348,30,2.6,0.489897948557,3,10.4,0.489897948557
26349,30,5.1,1.13578166916,7,15.9,3.04795013083
26350,29,2.7,0.640312423743,4,11.0,0.632455532034
26351,31,0.0,0.0,0,1.0,0.0
26352,31,5.6,0.489897948557,6,21.2,0.979795897113
26353,29,10.1,1.22065556157,13,23.1,0.538516480713
26354,30,10.8,0.748331477355,12,27.8,0.748331477355
26355,32,1.0,0.0,1,3.0,0.0
26356,31,0.0,0.0,0,1.0,0.0
26357,33,5.0,0.0,5,10.0,0.0
26358,33,0.0,0.0,0,1.0,0.0
26359,32,3.6,0.489897948557,4,6.8,0.748331477355
26360,31,4.7,2.00249843945,8,10.6,3.35261092285
26361,33,0.0,0.0,0,1.0,0.0
26362,33,0.0,0.0,0,1.0,0.0
26363,34,1.0,0.0,1,7.0,0.0
26364,29,5.9,0.3,6,10.3,0.9
26365,29,0.0,0.0,0,5.0,0.0
26366,31,0.0,0.0,0,2.0,0.0
26367,32,6.2,0.6,8,20.7,1.1874342087
26368,29,4.8,0.979795897113,6,16.9,1.22065556157
26369,33,0.0,0.0,0,1.0,0.0
26370,29,1.7,1.00498756211,4,8.4,1.42828568571
26371,32,0.0,0.0,0,1.0,0.0
26372,34,0.0,0.0,0,1.0,0.0
26373,32,4.3,3.0347981811,10,16.8,8.64638652849
26374,35,0.0,0.0,0,1.0,0.0
26375,29,2.0,0.0,2,6.0,0.0
26376,32,1.2,0.6,3,7.1,0.3
26377,31,5.3,1.79164728672,10,21.7,3.19530906173
26378,29,5.0,1.3416407865,8,14.8,2.99332590942
26379,29,0.0,0.0,0,4.0,0.0
26380,31,3.0,0.0,3,14.2,0.748331477355
26381,32,5.2,0.4,6,20.4,1.01980390272
26382,32,1.4,0.489897948557,2,4.0,0.0
26383,36,2.4,0.489897948557,3,9.4,2.93938769134
26384,31,1.0,0.0,1,2.0,0.0
26385,31,1.7,0.458257569496,2,5.0,0.0
26386,31,3.0,0.0,3,25.0,0.0
26387,32,1.0,0.0,1,6.0,0.0
26388,29,9.8,2.44131112315,12,35.3,8.86622805933
26389,35,3.0,0.0,3,10.0,0.0
26390,31,2.1,0.943398113206,3,5.0,0.0
26391,31,2.2,0.4,3,8.2,0.871779788708
26392,34,0.0,0.0,0,2.0,0.0
26393,30,0.0,0.0,0,4.0,0.0
26394,32,1.0,0.0,1,9.0,0.0
26395,30,7.1,2.11896201004,13,29.9,15.0429385427
26396,33,0.0,0.0,0,4.0,0.0
26397,31,2.0,0.0,2,3.0,0.0
26398,31,6.4,1.01980390272,8,18.4,0.489897948557
26399,36,2.0,0.0,2,4.0,0.0
26400,33,1.8,0.6,3,4.5,0.5
26401,29,2.0,0.0,2,4.0,0.0
26402,33,0.0,0.0,0,10.0,0.0
26403,31,0.0,0.0,0,1.0,0.0
26404,32,0.0,0.0,0,4.0,0.0
26405,33,0.0,0.0,0,1.0,0.0
26406,33,2.4,0.489897948557,3,7.4,1.2
26407,32,0.0,0.0,0,1.0,0.0
26408,31,5.4,1.74355957742,7,15.9,0.7
26409,33,0.0,0.0,0,1.0,0.0
26410,29,2.0,0.0,2,9.0,0.0
26411,31,2.7,0.458257569496,3,16.6,0.489897948557
26412,29,1.0,0.0,1,5.4,0.489897948557
26413,32,1.0,0.0,1,8.0,0.0
26414,33,0.0,0.0,0,1.0,0.0
26415,29,3.3,0.458257569496,4,17.2,2.35796522451
26416,31,2.5,0.5,3,12.0,0.0
26417,32,2.0,0.0,2,5.0,0.0
26418,31,13.8,1.07703296143,15,18.2,1.88679622641
26419,32,4.8,0.4,5,9.9,0.3
26420,32,1.0,0.0,1,17.0,0.0
26421,34,1.2,0.4,2,5.2,0.4
26422,30,1.0,0.0,1,4.0,0.0
26423,30,2.0,0.0,2,8.0,0.0
26424,29,1.0,0.0,1,7.0,0.0
26425,30,2.0,0.0,2,6.0,0.0
26426,30,0.0,0.0,0,1.0,0.0
26427,28,0.0,0.0,0,1.0,0.0
26428,31,0.0,0.0,0,4.0,0.0
26429,35,2.5,1.28452325787,4,16.5,0.5
26430,32,0.0,0.0,0,1.0,0.0
26431,35,2.0,0.0,2,7.0,0.0
26432,30,6.5,2.01246117975,9,19.1,2.07123151772
26433,31,2.0,0.0,2,8.0,0.0
26434,32,4.9,2.66270539114,8,16.9,3.88458491991
26435,29,2.0,0.0,2,10.0,0.0
26436,32,3.0,0.774596669241,4,7.0,0.0
26437,31,0.0,0.0,0,1.0,0.0
26438,33,1.0,0.0,1,9.0,0.0
26439,31,0.0,0.0,0,1.0,0.0
26440,36,4.4,0.663324958071,5,18.6,1.8
26441,35,0.0,0.0,0,4.0,0.0
26442,31,0.0,0.0,0,3.0,0.0
26443,32,6.6,2.53771550809,10,17.8,4.19046536795
26444,32,4.1,0.3,5,12.7,0.458257569496
26445,31,2.3,0.9,5,6.7,0.9
26446,31,6.5,2.53968501984,14,15.3,2.19317121995
26447,31,1.9,0.943398113206,4,5.5,2.65518360947
26448,31,2.8,0.4,3,12.9,0.943398113206
26449,33,1.0,0.0,1,2.0,0.0
26450,30,9.4,3.16859590355,13,22.5,4.34165866922
26451,32,3.0,0.0,3,5.0,0.0
26452,30,0.0,0.0,0,1.0,0.0
26453,29,0.0,0.0,0,1.0,0.0
26454,31,4.6,1.8547236991,8,12.3,2.05182845287
26455,33,2.0,0.0,2,6.0,0.0
26456,32,2.0,0.0,2,4.3,0.458257569496
26457,30,0.0,0.0,0,1.0,0.0
26458,33,0.0,0.0,0,1.0,0.0
26459,29,3.0,0.0,3,7.0,0.0
26460,29,2.8,0.4,3,8.4,0.8
26461,30,1.0,0.0,1,5.0,0.0
26462,33,0.0,0.0,0,2.0,0.0
26463,33,0.0,0.0,0,1.0,0.0
26464,29,1.4,0.489897948557,2,4.0,0.0
26465,30,5.7,0.640312423743,7,9.3,1.1874342087
26466,35,0.0,0.0,0,1.0,0.0
26467,33,2.6,1.74355957742,5,7.3,0.781024967591
26468,34,2.6,0.489897948557,3,6.0,0.0
26469,31,0.0,0.0,0,1.0,0.0
26470,30,1.0,0.0,1,4.0,0.0
26471,33,0.0,0.0,0,3.0,0.0
26472,29,0.0,0.0,0,3.0,0.0
26473,33,14.3,7.74661216275,31,52.0,23.681216185
26474,32,0.0,0.0,0,1.0,0.0
26475,34,4.3,0.781024967591,5,10.6,1.2
26476,33,4.8,1.46969384567,6,31.8,0.979795897113
26477,32,1.1,0.3,2,4.2,0.4
26478,31,2.2,0.6,4,7.1,0.3
26479,31,1.0,0.0,1,3.0,0.0
26480,30,4.6,0.489897948557,5,15.4,2.2
26481,32,0.0,0.0,0,6.0,0.0
26482,34,1.0,0.0,1,3.0,0.0
26483,31,4.6,0.489897948557,5,12.1,1.04403065089
26484,30,0.0,0.0,0,1.0,0.0
26485,32,7.0,0.0,7,17.0,0.0
26486,35,0.0,0.0,0,1.0,0.0
26487,29,4.8,0.4,5,14.6,1.2
26488,32,1.0,0.0,1,6.0,0.0
26489,30,17.4,7.78716893357,33,51.7,18.841709052
26490,34,8.1,2.02237484162,11,33.1,5.90677577025
26491,36,1.0,0.0,1,2.0,0.0
26492,30,0.0,0.0,0,7.0,0.0
26493,31,6.6,2.24499443206,12,19.7,1.84661853126
26494,31,3.3,1.61554944214,8,13.8,0.748331477355
26495,33,3.0,0.0,3,5.8,1.46969384567
26496,32,0.0,0.0,0,1.0,0.0
26497,31,19.7,5.81463670404,27,43.3,6.06712452485
26498,30,0.0,0.0,0,2.0,0.0
26499,35,0.0,0.0,0,5.0,0.0
26500,28,7.2,1.24899959968,8,17.5,0.80622577483
26501,29,11.4,1.28062484749,14,31.8,3.6551333765
26502,30,1.0,0.0,1,2.0,0.0
26503,31,3.0,0.632455532034,4,9.0,0.0
26504,32,1.0,0.0,1,14.0,0.0
26505,32,1.0,0.0,1,5.8,0.748331477355
26506,32,5.1,0.3,6,15.0,0.0
26507,34,5.3,0.458257569496,6,12.1,0.3
26508,32,3.0,1.0,4,12.0,2.0
26509,31,2.0,0.0,2,4.0,0.0
26510,34,0.0,0.0,0,1.0,0.0
26511,31,5.1,1.37477270849,7,26.2,1.72046505341
26512,30,0.0,0.0,0,2.0,0.0
26513,32,1.0,0.0,1,3.0,0.0
26514,31,0.0,0.0,0,1.0,0.0
26515,33,3.0,0.0,3,21.0,0.0
26516,31,5.4,0.489897948557,6,14.2,0.4
26517,33,1.0,0.0,1,5.0,0.0
26518,31,1.0,0.0,1,6.0,0.0
26519,34,2.0,0.0,2,8.5,1.5
26520,30,5.1,2.21133443875,9,15.0,3.37638860323
26521,31,4.0,0.0,4,12.6,0.489897948557
26522,33,0.0,0.0,0,3.0,0.0
26523,31,2.8,1.07703296143,5,9.1,2.54754784057
26524,29,0.0,0.0,0,3.0,0.0
26525,33,0.0,0.0,0,1.0,0.0
26526,33,11.2,2.27156333832,15,33.5,4.63141447076
26527,32,7.3,1.79164728672,9,25.8,1.16619037897
26528,30,0.0,0.0,0,4.0,0.0
26529,30,1.2,0.4,2,7.0,0.0
26530,30,0.0,0.0,0,3.0,0.0
26531,33,7.7,1.73493515729,10,16.9,0.830662386292
26532,35,0.0,0.0,0,1.0,0.0
26533,30,0.0,0.0,0,1.0,0.0
26534,31,0.0,0.0,0,9.0,0.0
26535,32,4.5,0.80622577483,6,16.3,0.458257569496
26536,30,4.2,0.4,5,7.6,1.2
26537,29,1.0,0.0,1,5.2,0.4
26538,31,1.6,0.663324958071,3,10.4,0.489897948557
26539,28,1.0,0.0,1,4.0,0.0
26540,32,1.0,0.0,1,2.0,0.0
26541,30,4.6,1.35646599663,6,20.0,2.09761769634
26542,32,4.0,0.0,4,9.0,0.0
26543,32,0.0,0.0,0,7.0,0.0
26544,33,1.0,0.0,1,2.0,0.0
26545,34,2.7,0.458257569496,3,8.0,0.632455532034
26546,30,4.0,1.26491106407,6,7.8,0.979795897113
26547,33,0.0,0.0,0,1.0,0.0
26548,32,0.0,0.0,0,2.0,0.0
26549,32,2.0,0.0,2,6.0,0.0
26550,31,2.4,0.489897948557,3,7.2,0.4
26551,30,2.0,0.0,2,7.0,0.0
26552,33,13.3,3.52278299076,19,22.5,6.63701740242
26553,31,0.0,0.0,0,4.0,0.0
26554,30,24.2,4.68614980554,36,62.0,9.66436754268
26555,32,3.8,0.6,5,11.7,2.00249843945
26556,34,3.9,0.943398113206,5,12.7,0.640312423743
26557,33,1.4,0.489897948557,2,6.0,0.0
26558,31,3.5,0.5,4,8.0,0.0
26559,33,0.0,0.0,0,1.0,0.0
26560,30,1.5,0.5,2,4.5,0.5
26561,30,2.1,0.830662386292,3,7.0,0.0
26562,35,3.4,0.8,5,10.4,0.8
26563,31,0.0,0.0,0,2.0,0.0
26564,33,4.6,1.42828568571,7,13.5,1.0246950766
26565,36,3.7,0.9,5,7.0,0.0
26566,35,0.0,0.0,0,1.0,0.0
26567,34,0.0,0.0,0,5.0,0.0
26568,33,1.0,0.0,1,5.0,0.0
26569,32,2.8,1.98997487421,6,10.3,2.36854385647
26570,36,8.5,2.01246117975,13,16.1,1.22065556157
26571,31,3.2,1.16619037897,6,13.6,1.2
26572,34,0.0,0.0,0,3.0,0.0
26573,29,0.0,0.0,0,1.0,0.0
26574,30,5.4,0.8,6,24.7,1.73493515729
26575,31,17.1,4.61410879802,26,28.6,5.57135531087
26576,30,7.0,3.0,10,25.5,3.5
26577,33,0.0,0.0,0,1.0,0.0
26578,30,0.0,0.0,0,1.0,0.0
26579,30,0.0,0.0,0,4.0,0.0
26580,34,5.6,1.95959179423,8,14.4,2.93938769134
26581,35,1.5,0.5,2,6.0,0.0
26582,32,3.1,0.3,4,8.9,0.538516480713
26583,31,0.0,0.0,0,1.0,0.0
26584,32,7.5,2.06155281281,12,16.5,3.07408522979
26585,29,0.0,0.0,0,1.0,0.0
26586,31,6.8,1.66132477258,8,18.6,3.32264954517
26587,30,1.0,0.0,1,3.0,0.0
26588,31,4.3,0.9,5,13.0,0.774596669241
26589,32,1.0,0.0,1,4.0,0.0
26590,31,13.4,2.76405499222,21,26.0,3.22490309932
26591,29,0.0,0.0,0,5.0,0.0
26592,31,1.0,0.0,1,4.0,0.0
26593,32,0.0,0.0,0,1.0,0.0
26594,29,0.0,0.0,0,2.0,0.0
26595,29,0.0,0.0,0,1.0,0.0
26596,30,0.0,0.0,0,1.0,0.0
26597,32,0.0,0.0,0,1.0,0.0
26598,28,1.0,0.0,1,2.0,0.0
26599,34,1.0,0.0,1,7.0,0.0
26600,32,1.0,0.0,1,8.0,0.0
26601,31,3.2,0.979795897113,4,18.2,0.979795897113
26602,30,5.9,1.64012194669,10,19.1,5.66480361531
26603,32,0.0,0.0,0,1.0,0.0
26604,31,0.0,0.0,0,1.0,0.0
26605,33,8.6,3.77359245282,15,17.0,4.42718872424
26606,31,1.0,0.0,1,8.6,0.489897948557
26607,29,4.7,2.19317121995,9,16.0,4.5607017004
26608,34,4.5,0.67082039325,6,12.6,2.24499443206
26609,33,25.6,6.48382603098,37,72.2,16.2037032804
26610,31,0.0,0.0,0,1.0,0.0
26611,33,0.0,0.0,0,1.0,0.0
26612,31,5.6,1.2,8,20.9,2.87923600978
26613,33,6.4,0.489897948557,7,14.6,0.489897948557
26614,31,10.1,1.97230829233,14,32.4,3.52703841771
26615,32,4.1,0.830662386292,5,10.1,1.57797338381
26616,33,0.0,0.0,0,1.0,0.0
26617,33,0.0,0.0,0,2.0,0.0
26618,32,5.7,0.9,7,20.7,2.36854385647
26619,30,2.2,0.871779788708,3,4.5,0.5
26620,29,15.0,4.89897948557,22,29.0,5.17687164222
26621,33,2.5,0.5,3,9.0,0.0
26622,30,2.0,0.0,2,5.0,0.0
26623,33,0.0,0.0,0,1.0,0.0
26624,34,0.0,0.0,0,1.0,0.0
26625,30,0.0,0.0,0,1.0,0.0
26626,30,2.0,0.0,2,10.0,0.0
26627,30,0.0,0.0,0,1.0,0.0
26628,33,1.3,0.458257569496,2,5.0,0.0
26629,35,0.0,0.0,0,1.0,0.0
26630,35,2.0,0.0,2,5.0,0.0
26631,32,1.5,0.5,2,8.0,0.0
26632,28,1.0,0.0,1,2.0,0.0
26633,38,0.0,0.0,0,2.0,0.0
26634,30,2.2,0.979795897113,3,4.6,0.489897948557
26635,32,1.0,0.0,1,4.3,0.458257569496
26636,31,0.0,0.0,0,1.0,0.0
26637,32,4.2,0.979795897113,5,9.6,0.489897948557
26638,32,0.0,0.0,0,4.0,0.0
26639,31,1.0,0.0,1,3.0,0.0
26640,32,3.7,0.640312423743,5,10.7,0.9
26641,35,0.0,0.0,0,1.0,0.0
26642,29,1.0,0.0,1,2.0,0.0
26643,34,0.0,0.0,0,1.0,0.0
26644,29,2.6,1.01980390272,5,11.9,2.16564078277
26645,28,0.0,0.0,0,1.0,0.0
26646,32,9.4,4.60868744872,18,35.8,10.5527247666
26647,31,6.5,1.68819430161,11,17.6,2.65329983228
26648,34,0.0,0.0,0,1.0,0.0
26649,32,0.0,0.0,0,1.0,0.0
26650,34,9.0,2.75680975042,15,24.7,2.75862284483
26651,32,2.5,0.5,3,5.9,0.3
26652,30,2.0,0.0,2,11.0,0.0
26653,27,3.0,0.0,3,9.0,0.0
26654,32,1.6,0.489897948557,2,10.0,0.0
26655,32,5.1,1.13578166916,6,19.7,1.67630546142
26656,32,0.0,0.0,0,2.0,0.0
26657,32,4.4,0.489897948557,5,21.3,0.458257569496
26658,35,0.0,0.0,0,1.0,0.0
26659,32,1.4,0.489897948557,2,4.0,0.0
26660,34,2.8,0.4,3,8.4,0.489897948557
26661,29,1.0,0.0,1,4.2,0.4
26662,32,1.7,0.781024967591,3,5.5,0.5
26663,32,3.8,0.871779788708,5,18.4,0.916515138991
26664,31,10.7,0.458257569496,11,28.8,1.53622914957
26665,31,0.0,0.0,0,1.0,0.0
26666,34,0.0,0.0,0,1.0,0.0
26667,31,6.6,1.42828568571,9,17.6,2.24499443206
26668,29,0.0,0.0,0,1.0,0.0
26669,36,11.1,3.5902646142,18,26.2,4.48998886413
26670,35,0.0,0.0,0,5.0,0.0
26671,32,2.8,0.748331477355,4,7.3,1.41774468788
26672,29,5.1,0.3,6,9.1,1.13578166916
26673,29,6.3,0.458257569496,7,28.6,0.916515138991
26674,32,0.0,0.0,0,1.0,0.0
26675,35,3.2,0.4,4,8.8,1.6
26676,33,4.0,0.0,4,6.0,0.0
26677,31,0.0,0.0,0,4.0,0.0
26678,29,1.0,0.0,1,6.0,0.0
26679,30,0.0,0.0,0,1.0,0.0
26680,34,1.0,0.0,1,2.0,0.0
26681,29,1.0,0.0,1,5.0,0.0
26682,30,0.0,0.0,0,5.0,0.0
26683,31,2.0,0.0,2,5.0,0.0
26684,32,0.0,0.0,0,1.0,0.0
26685,30,0.0,0.0,0,1.0,0.0
26686,33,1.0,0.0,1,6.0,0.0
26687,29,1.0,0.0,1,4.0,0.0
26688,29,3.1,1.7,6,8.3,0.458257569496
26689,30,4.8,1.46969384567,7,11.1,1.97230829233
26690,29,7.6,0.663324958071,8,21.0,0.4472135955
26691,29,1.0,0.0,1,2.0,0.0
26692,30,1.0,0.0,1,6.0,0.0
26693,30,0.0,0.0,0,1.0,0.0
26694,31,0.0,0.0,0,1.0,0.0
26695,34,1.0,0.0,1,7.0,0.0
26696,31,0.0,0.0,0,1.0,0.0
26697,33,2.4,0.489897948557,3,5.6,0.489897948557
26698,30,6.5,2.10950231097,9,16.8,1.24899959968
26699,33,1.0,0.0,1,3.0,0.0
26700,29,0.0,0.0,0,4.0,0.0
26701,31,0.0,0.0,0,2.0,0.0
26702,33,0.0,0.0,0,1.0,0.0
26703,27,3.0,0.0,3,16.0,0.0
26704,33,9.6,2.53771550809,17,30.9,3.9102429592
26705,34,0.0,0.0,0,6.0,0.0
26706,32,0.0,0.0,0,1.0,0.0
26707,29,1.7,0.458257569496,2,6.0,0.0
26708,31,6.9,0.538516480713,8,11.5,0.921954445729
26709,31,2.2,0.979795897113,3,10.6,0.489897948557
26710,33,5.4,0.916515138991,6,22.0,0.0
26711,37,4.8,0.6,6,7.5,1.62788205961
26712,27,0.0,0.0,0,1.0,0.0
26713,29,0.0,0.0,0,1.0,0.0
26714,31,1.0,0.0,1,3.0,0.0
26715,32,0.0,0.0,0,1.0,0.0
26716,36,3.3,0.640312423743,5,18.4,4.34050688284
26717,34,1.6,0.489897948557,2,4.0,0.0
26718,34,12.0,2.32379000772,16,22.0,2.04939015319
26719,37,3.0,0.0,3,14.0,0.0
26720,31,8.3,1.73493515729,10,30.4,1.8547236991
26721,29,1.0,0.0,1,4.0,0.0
26722,31,1.5,0.5,2,4.0,0.0
26723,33,3.6,0.489897948557,4,18.9,2.58650343128
26724,32,4.3,1.26885775404,7,11.9,2.84429253067
26725,34,2.0,0.0,2,4.0,0.0
26726,33,1.5,0.5,2,6.0,0.0
26727,33,0.0,0.0,0,1.0,0.0
26728,30,3.0,0.0,3,28.0,0.0
26729,31,9.9,6.77421582178,22,31.8,10.4096109437
26730,32,0.0,0.0,0,2.0,0.0
26731,32,2.0,0.0,2,7.0,0.0
26732,31,2.0,0.0,2,10.0,0.0
26733,32,8.0,1.8973665961,10,28.7,3.19530906173
26734,32,6.2,1.6,7,30.4,3.2
26735,30,7.4,1.2,8,25.8,6.35295206971
26736,32,2.2,0.6,4,7.0,0.0
26737,32,3.3,0.9,6,13.9,1.37477270849
26738,30,3.8,0.6,4,8.6,1.2
26739,31,13.2,2.52190404258,16,33.0,9.13236004546
26740,31,1.0,0.0,1,4.0,0.0
26741,32,0.0,0.0,0,1.0,0.0
26742,30,0.0,0.0,0,1.0,0.0
26743,29,5.6,0.489897948557,6,9.9,0.830662386292
26744,29,0.0,0.0,0,4.0,0.0
26745,31,2.9,0.538516480713,4,12.7,3.0347981811
26746,33,4.0,0.0,4,9.6,0.489897948557
26747,32,3.9,2.07123151772,7,20.3,3.57910603363
26748,30,2.0,0.0,2,5.0,0.0
26749,29,2.7,0.458257569496,3,6.0,0.0
26750,32,1.0,0.0,1,2.0,0.0
26751,31,3.3,1.00498756211,6,8.1,2.11896201004
26752,36,0.0,0.0,0,1.0,0.0
26753,33,4.4,3.74699879904,12,13.1,7.80320446996
26754,30,4.2,0.871779788708,5,12.5,2.80178514522
26755,32,2.2,0.979795897113,3,4.6,0.489897948557
26756,29,6.0,0.0,6,14.3,0.781024967591
26757,35,1.0,0.0,1,4.0,0.0
26758,32,1.0,0.0,1,11.0,0.0
26759,30,0.0,0.0,0,4.0,0.0
26760,34,1.0,0.0,1,3.0,0.0
26761,35,0.0,0.0,0,1.0,0.0
26762,32,5.8,0.979795897113,7,13.8,0.979795897113
26763,30,0.0,0.0,0,1.0,0.0
26764,30,13.5,6.74166151627,24,43.4,14.9679657937
26765,28,0.0,0.0,0,1.0,0.0
26766,32,2.8,0.871779788708,5,9.6,1.11355287257
26767,34,2.1,0.3,3,10.4,1.2
26768,34,1.3,0.458257569496,2,8.0,0.0
26769,32,0.0,0.0,0,5.0,0.0
26770,34,0.0,0.0,0,4.0,0.0
26771,26,3.0,0.0,3,10.8,0.979795897113
26772,30,0.0,0.0,0,1.0,0.0
26773,31,2.0,0.0,2,4.0,0.0
26774,31,15.5,1.5,17,32.3,2.83019433962
26775,31,0.0,0.0,0,1.0,0.0
26776,29,3.1,1.7,6,21.1,1.75783958312
26777,30,7.3,3.52278299076,12,26.9,6.37887137353
26778,30,0.0,0.0,0,1.0,0.0
26779,32,1.3,0.458257569496,2,4.0,0.0
26780,30,7.4,0.489897948557,8,18.6,1.2
26781,34,10.3,2.9,14,22.2,3.91918358845
26782,31,1.0,0.0,1,9.0,0.0
26783,30,0.0,0.0,0,1.0,0.0
26784,29,0.0,0.0,0,2.0,0.0
26785,31,9.3,0.458257569496,10,16.2,2.63818119165
26786,32,2.4,0.8,4,15.0,0.0
26787,28,0.0,0.0,0,1.0,0.0
26788,28,0.0,0.0,0,1.0,0.0
26789,34,1.9,1.37477270849,4,6.2,1.83303027798
26790,36,4.0,0.0,4,11.0,0.0
26791,32,1.0,0.0,1,3.0,0.0
26792,31,3.0,0.0,3,5.0,0.0
26793,31,1.0,0.0,1,2.0,0.0
26794,31,0.0,0.0,0,1.0,0.0
26795,32,7.7,1.41774468788,10,23.4,1.8547236991
26796,31,3.0,0.0,3,9.0,0.0
26797,27,2.6,0.489897948557,3,6.6,1.8
26798,35,2.3,0.9,4,6.0,1.26491106407
26799,31,0.0,0.0,0,2.0,0.0
26800,29,11.6,1.74355957742,14,30.2,3.12409987036
26801,29,2.0,0.0,2,6.0,0.0
26802,35,1.0,0.0,1,3.4,0.916515138991
26803,32,0.0,0.0,0,2.0,0.0
26804,29,4.0,0.0,4,9.0,0.0
26805,34,8.0,0.0,8,15.0,0.0
26806,32,0.0,0.0,0,1.0,0.0
26807,32,6.6,1.8547236991,8,20.1,1.3
26808,26,2.0,1.0,3,4.5,0.5
